,data_id,treat,age,educ,black,hisp,marr,nodegree,re74,re75,re78,outcome,pscore
7946,CPS,0.0,49.0,14.0,1.0,0.0,1.0,0.0,2660.684,7655.419,9259.435,6598.7505,0.001
7947,CPS,0.0,30.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
7948,CPS,0.0,45.0,11.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,-297.6504,0.0
7949,CPS,0.0,52.0,15.0,0.0,0.0,1.0,0.0,4557.255,6753.097,1935.822,-2621.4329,0.0
7950,CPS,0.0,50.0,12.0,0.0,0.0,1.0,0.0,14559.31,11526.1,15931.37,1372.0605,0.0
7951,CPS,0.0,17.0,10.0,0.0,0.0,0.0,1.0,47.0224,4320.048,18003.14,17956.12,0.003
7952,CPS,0.0,28.0,12.0,0.0,1.0,1.0,0.0,25862.32,1090.306,21777.26,-4085.0605,0.007
7953,CPS,0.0,22.0,10.0,0.0,0.0,0.0,1.0,3644.236,3279.871,1491.026,-2153.21,0.022
7954,CPS,0.0,28.0,9.0,0.0,0.0,0.0,1.0,15260.73,7900.694,12999.56,-2261.171,0.004
7955,CPS,0.0,42.0,12.0,0.0,0.0,1.0,0.0,25862.32,22796.18,11350.42,-14511.9,0.0
7956,CPS,0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,1759.887,6246.35,6246.35,0.003
7957,CPS,0.0,41.0,11.0,0.0,0.0,0.0,1.0,25862.32,23555.27,24908.56,-953.75977,0.0
7958,CPS,0.0,24.0,13.0,0.0,0.0,1.0,0.0,8554.159,12329.95,17406.14,8851.981,0.0
7959,CPS,0.0,33.0,17.0,0.0,0.0,1.0,0.0,16271.71,12258.34,9089.496,-7182.214,0.0
7960,CPS,0.0,29.0,12.0,0.0,0.0,0.0,0.0,18854.02,19222.69,13527.11,-5326.909,0.0
7961,CPS,0.0,28.0,12.0,0.0,0.0,1.0,0.0,17560.91,16583.76,503.9048,-17057.006,0.0
7962,CPS,0.0,24.0,16.0,0.0,0.0,0.0,0.0,5384.065,5458.694,16853.47,11469.406,0.001
7963,CPS,0.0,25.0,14.0,0.0,0.0,0.0,0.0,20425.36,19335.48,25564.67,5139.3105,0.0
7964,CPS,0.0,23.0,12.0,0.0,0.0,1.0,0.0,11530.29,12500.03,17072.18,5541.8896,0.0
7965,CPS,0.0,36.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002
7966,CPS,0.0,25.0,15.0,0.0,1.0,1.0,0.0,15942.55,20468.76,25564.67,9622.12,0.0
7967,CPS,0.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,4593.968,6451.754,6451.754,0.001
7968,CPS,0.0,21.0,14.0,0.0,0.0,0.0,0.0,1328.383,1530.726,17041.14,15712.758,0.002
7969,CPS,0.0,45.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25298.68,-563.6406,0.0
7970,CPS,0.0,33.0,15.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
7971,CPS,0.0,30.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
7972,CPS,0.0,37.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,97.52995,97.52995,0.004
7973,CPS,0.0,24.0,16.0,0.0,0.0,1.0,0.0,15207.83,15862.26,25564.67,10356.84,0.0
7974,CPS,0.0,39.0,12.0,0.0,0.0,1.0,0.0,21971.22,19510.94,25381.43,3410.209,0.0
7975,CPS,0.0,55.0,12.0,0.0,0.0,1.0,0.0,15752.51,18798.39,13179.84,-2572.67,0.0
7976,CPS,0.0,18.0,10.0,0.0,0.0,0.0,1.0,795.4623,510.2419,8111.241,7315.779,0.01
7977,CPS,0.0,38.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
7978,CPS,0.0,40.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
7979,CPS,0.0,55.0,12.0,0.0,0.0,1.0,0.0,16173.75,15153.29,4632.673,-11541.077,0.0
7980,CPS,0.0,18.0,12.0,0.0,0.0,0.0,0.0,2110.13,2535.097,3116.525,1006.395,0.001
7981,CPS,0.0,47.0,10.0,0.0,0.0,1.0,1.0,25862.32,25243.55,8191.038,-17671.281,0.0
7982,CPS,0.0,31.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
7983,CPS,0.0,35.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,0.0,-25862.32,0.0
7984,CPS,0.0,30.0,16.0,0.0,0.0,1.0,0.0,20950.44,25243.55,25564.67,4614.2305,0.0
7985,CPS,0.0,25.0,16.0,0.0,0.0,1.0,0.0,17455.11,19729.35,25564.67,8109.5605,0.0
7986,CPS,0.0,32.0,15.0,0.0,0.0,1.0,0.0,18808.96,17187.1,6905.416,-11903.545,0.0
7987,CPS,0.0,29.0,12.0,0.0,0.0,1.0,0.0,21403.03,15343.06,25041.55,3638.5215,0.0
7988,CPS,0.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,2871.677,24899.69,24899.69,0.002
7989,CPS,0.0,18.0,12.0,0.0,0.0,0.0,0.0,141.0672,2456.323,22245.7,22104.633,0.001
7990,CPS,0.0,40.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
7991,CPS,0.0,36.0,17.0,0.0,0.0,1.0,0.0,24884.65,25243.55,25564.67,680.01953,0.0
7992,CPS,0.0,55.0,12.0,0.0,0.0,1.0,0.0,16859.49,20889.48,15307.77,-1551.7207,0.0
7993,CPS,0.0,16.0,10.0,0.0,0.0,0.0,1.0,963.9593,5122.113,11032.71,10068.751,0.001
7994,CPS,0.0,46.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7995,CPS,0.0,48.0,10.0,0.0,0.0,0.0,1.0,22897.95,12378.29,1983.109,-20914.84,0.0
7996,CPS,0.0,45.0,11.0,0.0,0.0,1.0,1.0,25862.32,25243.55,0.0,-25862.32,0.0
7997,CPS,0.0,38.0,11.0,0.0,0.0,1.0,1.0,21326.62,23224.06,24212.55,2885.9316,0.0
7998,CPS,0.0,25.0,12.0,0.0,0.0,1.0,0.0,13622.78,11185.94,13472.43,-150.35059,0.0
7999,CPS,0.0,38.0,12.0,0.0,0.0,1.0,0.0,25204.01,24940.98,25378.48,174.4707,0.0
8000,CPS,0.0,30.0,12.0,0.0,0.0,1.0,0.0,25862.32,13432.79,25564.67,-297.6504,0.0
8001,CPS,0.0,35.0,12.0,0.0,0.0,1.0,0.0,25301.97,17267.66,25564.67,262.69922,0.0
8002,CPS,0.0,16.0,10.0,0.0,0.0,0.0,1.0,407.5275,2449.161,1108.295,700.7676,0.002
8003,CPS,0.0,33.0,14.0,0.0,0.0,0.0,0.0,20439.07,20304.05,25564.67,5125.5996,0.0
8004,CPS,0.0,26.0,13.0,0.0,0.0,0.0,0.0,12361.01,10271.08,22208.75,9847.74,0.001
8005,CPS,0.0,23.0,12.0,0.0,0.0,0.0,0.0,18099.71,12347.85,20555.18,2455.4688,0.0
8006,CPS,0.0,45.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
8007,CPS,0.0,18.0,11.0,0.0,0.0,0.0,1.0,1794.688,1324.839,4227.776,2433.088,0.006
8008,CPS,0.0,40.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
8009,CPS,0.0,34.0,16.0,0.0,0.0,0.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
8010,CPS,0.0,41.0,18.0,0.0,0.0,0.0,0.0,25862.32,22765.74,25564.67,-297.6504,0.0
8011,CPS,0.0,36.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2841.668,2841.668,0.005
8012,CPS,0.0,37.0,16.0,0.0,0.0,1.0,0.0,23799.21,24864.0,23231.34,-567.8711,0.0
8013,CPS,0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,821.7581,10639.63,10639.63,0.003
8014,CPS,0.0,36.0,16.0,0.0,0.0,1.0,0.0,22345.44,22284.15,25269.12,2923.6797,0.0
8015,CPS,0.0,39.0,18.0,0.0,1.0,1.0,0.0,846.4033,1962.194,635.4224,-210.9809,0.0
8016,CPS,0.0,23.0,12.0,0.0,0.0,1.0,0.0,14390.81,11051.66,18338.59,3947.7803,0.0
8017,CPS,0.0,24.0,16.0,0.0,0.0,1.0,0.0,16240.36,16725.19,25564.67,9324.31,0.0
8018,CPS,0.0,33.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,17316.0,-8546.32,0.0
8019,CPS,0.0,42.0,15.0,0.0,0.0,1.0,0.0,25862.32,25243.55,1259.023,-24603.297,0.0
8020,CPS,0.0,54.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8021,CPS,0.0,22.0,16.0,0.0,0.0,1.0,0.0,4190.872,9936.29,23458.91,19268.04,0.0
8022,CPS,0.0,35.0,17.0,0.0,0.0,1.0,0.0,12946.84,0.0,12476.45,-470.38965,0.0
8023,CPS,0.0,20.0,14.0,0.0,0.0,1.0,0.0,8383.703,18610.4,25564.67,17180.967,0.0
8024,CPS,0.0,29.0,13.0,0.0,0.0,0.0,0.0,8979.32,20685.39,22208.75,13229.43,0.0
8025,CPS,0.0,31.0,12.0,0.0,0.0,0.0,0.0,25862.32,25243.55,18793.73,-7068.59,0.0
8026,CPS,0.0,37.0,12.0,0.0,0.0,0.0,0.0,25352.91,23517.68,25564.67,211.75977,0.0
8027,CPS,0.0,26.0,12.0,0.0,0.0,0.0,0.0,16328.53,10688.23,22560.45,6231.919,0.001
8028,CPS,0.0,41.0,14.0,0.0,0.0,0.0,0.0,10560.45,9533.468,0.0,-10560.45,0.0
8029,CPS,0.0,32.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,0.0,-25862.32,0.0
8030,CPS,0.0,20.0,13.0,0.0,0.0,0.0,0.0,2864.448,4746.145,846.7373,-2017.7107,0.001
8031,CPS,0.0,26.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
8032,CPS,0.0,21.0,12.0,0.0,0.0,0.0,0.0,12312.03,14993.95,21809.77,9497.739,0.0
8033,CPS,0.0,28.0,12.0,0.0,0.0,0.0,0.0,17978.23,13033.55,23046.62,5068.3887,0.001
8034,CPS,0.0,24.0,10.0,0.0,1.0,1.0,1.0,6878.986,18259.5,16982.03,10103.043,0.001
8035,CPS,0.0,39.0,12.0,0.0,1.0,1.0,0.0,19089.14,25243.55,25564.67,6475.5293,0.0
8036,CPS,0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,91.30645,6105.966,6105.966,0.004
8037,CPS,0.0,27.0,10.0,0.0,0.0,1.0,1.0,17592.26,21521.47,23259.42,5667.16,0.0
8038,CPS,0.0,24.0,6.0,0.0,1.0,1.0,1.0,15966.07,16615.98,19149.86,3183.789,0.0
8039,CPS,0.0,23.0,13.0,0.0,0.0,1.0,0.0,0.0,4984.258,0.0,0.0,0.001
8040,CPS,0.0,30.0,14.0,0.0,0.0,1.0,0.0,22649.12,11599.5,15083.16,-7565.959,0.0
8041,CPS,0.0,32.0,2.0,0.0,1.0,1.0,1.0,2915.389,13212.58,12019.83,9104.441,0.0
8042,CPS,0.0,20.0,13.0,0.0,1.0,0.0,0.0,5591.747,6837.242,25564.67,19972.922,0.004
8043,CPS,0.0,21.0,13.0,0.0,1.0,0.0,0.0,6496.929,10127.85,14137.41,7640.481,0.003
8044,CPS,0.0,21.0,14.0,0.0,1.0,1.0,0.0,1553.699,6706.548,15780.64,14226.94,0.001
8045,CPS,0.0,22.0,12.0,0.0,1.0,1.0,0.0,9243.821,4563.532,25564.67,16320.849,0.003
8046,CPS,0.0,30.0,16.0,0.0,0.0,0.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
8047,CPS,0.0,24.0,12.0,0.0,0.0,1.0,0.0,14569.11,14641.26,23779.58,9210.47,0.0
8048,CPS,0.0,53.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,24995.75,-866.5703,0.0
8049,CPS,0.0,36.0,17.0,0.0,0.0,0.0,0.0,2433.409,3073.984,2914.077,480.66797,0.0
8050,CPS,0.0,21.0,12.0,0.0,0.0,0.0,0.0,4913.841,6654.629,0.0,-4913.841,0.002
8051,CPS,0.0,38.0,2.0,0.0,1.0,0.0,1.0,19518.22,16272.24,21200.94,1682.7188,0.0
8052,CPS,0.0,26.0,12.0,0.0,1.0,1.0,0.0,47.0224,0.0,0.0,-47.0224,0.029
8053,CPS,0.0,19.0,11.0,0.0,1.0,0.0,1.0,5415.413,0.0,13583.26,8167.8467,0.05
8054,CPS,0.0,21.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,25564.67,25564.67,0.122
8055,CPS,0.0,20.0,14.0,0.0,0.0,0.0,0.0,3992.986,4824.919,5473.499,1480.513,0.001
8056,CPS,0.0,50.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25168.64,-693.6797,0.0
8057,CPS,0.0,55.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.054
8058,CPS,0.0,53.0,9.0,1.0,0.0,1.0,1.0,22956.73,25152.24,25514.43,2557.6992,0.0
8059,CPS,0.0,42.0,12.0,0.0,0.0,1.0,0.0,19388.9,18798.39,18331.2,-1057.7012,0.0
8060,CPS,0.0,26.0,12.0,0.0,0.0,0.0,0.0,4265.324,13891.11,10527.32,6261.996,0.001
8061,CPS,0.0,34.0,15.0,1.0,0.0,0.0,0.0,8085.894,15104.95,13448.79,5362.896,0.008
8062,CPS,0.0,51.0,12.0,0.0,0.0,1.0,0.0,16024.84,4309.306,11668.13,-4356.71,0.0
8063,CPS,0.0,22.0,10.0,0.0,0.0,0.0,1.0,4539.621,9447.532,25564.67,21025.049,0.005
8064,CPS,0.0,32.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
8065,CPS,0.0,25.0,14.0,0.0,0.0,0.0,0.0,13095.74,17536.21,15273.78,2178.04,0.0
8066,CPS,0.0,26.0,12.0,0.0,1.0,0.0,0.0,7968.338,5109.581,4181.966,-3786.372,0.03
8067,CPS,0.0,51.0,8.0,0.0,1.0,1.0,1.0,17649.08,13570.65,12915.33,-4733.75,0.0
8068,CPS,0.0,16.0,10.0,0.0,1.0,0.0,1.0,0.0,1287.242,8123.063,8123.063,0.014
8069,CPS,0.0,32.0,3.0,0.0,1.0,1.0,1.0,11775.19,10826.08,15131.92,3356.7295,0.0
8070,CPS,0.0,52.0,5.0,0.0,1.0,1.0,1.0,15296.0,17729.56,15662.42,366.41992,0.0
8071,CPS,0.0,30.0,12.0,0.0,1.0,1.0,0.0,7570.607,0.0,13494.6,5923.9927,0.022
8072,CPS,0.0,18.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,6527.118,6527.118,0.047
8073,CPS,0.0,46.0,3.0,0.0,1.0,1.0,1.0,10254.8,8267.71,8321.078,-1933.7217,0.0
8074,CPS,0.0,19.0,4.0,0.0,1.0,0.0,1.0,10474.24,11767.79,3907.109,-6567.1313,0.0
8075,CPS,0.0,28.0,16.0,0.0,0.0,0.0,0.0,19582.87,21251.13,8640.267,-10942.603,0.0
8076,CPS,0.0,24.0,12.0,0.0,0.0,1.0,0.0,14175.3,13615.4,24927.77,10752.47,0.0
8077,CPS,0.0,38.0,8.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,-297.6504,0.0
8078,CPS,0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,7078.31,7078.31,0.004
8079,CPS,0.0,38.0,12.0,0.0,0.0,1.0,0.0,19104.81,18798.39,22898.85,3794.039,0.0
8080,CPS,0.0,21.0,12.0,0.0,0.0,0.0,0.0,11755.6,12442.74,15006.31,3250.71,0.0
8081,CPS,0.0,26.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
8082,CPS,0.0,28.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,0.0,-25862.32,0.0
8083,CPS,0.0,54.0,11.0,0.0,0.0,1.0,1.0,25862.32,25243.55,24271.66,-1590.6602,0.0
8084,CPS,0.0,45.0,10.0,0.0,0.0,0.0,1.0,25470.47,23274.19,21131.49,-4338.9805,0.0
8085,CPS,0.0,35.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
8086,CPS,0.0,54.0,5.0,0.0,1.0,1.0,1.0,17131.83,17717.03,17330.78,198.94922,0.0
8087,CPS,0.0,19.0,12.0,0.0,1.0,0.0,0.0,6226.55,4525.935,15465.89,9239.34,0.006
8088,CPS,0.0,35.0,8.0,0.0,0.0,1.0,1.0,25862.32,25243.55,21849.67,-4012.6504,0.0
8089,CPS,0.0,35.0,17.0,0.0,0.0,1.0,0.0,25862.32,24459.39,20009.9,-5852.42,0.0
8090,CPS,0.0,34.0,15.0,0.0,0.0,1.0,0.0,18262.33,17258.71,14889.57,-3372.7598,0.0
8091,CPS,0.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,7843.403,15261.96,15261.96,0.0
8092,CPS,0.0,22.0,12.0,0.0,0.0,1.0,0.0,23060.57,17572.02,21363.49,-1697.0801,0.0
8093,CPS,0.0,26.0,14.0,0.0,0.0,1.0,0.0,7063.157,12158.08,24431.25,17368.094,0.0
8094,CPS,0.0,41.0,14.0,0.0,0.0,1.0,0.0,23426.95,25241.76,19466.09,-3960.8594,0.0
8095,CPS,0.0,29.0,18.0,0.0,0.0,1.0,0.0,5999.275,21618.15,23435.27,17435.994,0.0
8096,CPS,0.0,52.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
8097,CPS,0.0,41.0,10.0,0.0,0.0,1.0,1.0,20819.17,19023.97,25564.67,4745.5,0.0
8098,CPS,0.0,28.0,12.0,0.0,0.0,1.0,0.0,17803.86,13819.5,25111.01,7307.1504,0.0
8099,CPS,0.0,32.0,17.0,0.0,0.0,1.0,0.0,20470.42,20615.56,24252.45,3782.0293,0.0
8100,CPS,0.0,16.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,6821.186,6821.186,0.005
8101,CPS,0.0,46.0,0.0,0.0,1.0,1.0,1.0,15413.55,14881.16,5964.104,-9449.445,0.0
8102,CPS,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,1124.323,21786.12,21786.12,0.002
8103,CPS,0.0,26.0,10.0,0.0,1.0,1.0,1.0,10983.65,11463.44,14056.14,3072.4893,0.004
8104,CPS,0.0,38.0,6.0,0.0,1.0,1.0,1.0,15621.23,11348.85,5995.137,-9626.094,0.0
8105,CPS,0.0,45.0,8.0,0.0,0.0,1.0,1.0,25862.32,10527.1,23562.35,-2299.9707,0.0
8106,CPS,0.0,17.0,11.0,0.0,0.0,0.0,1.0,1396.957,3509.032,2888.955,1491.998,0.002
8107,CPS,0.0,25.0,12.0,0.0,1.0,1.0,0.0,14161.58,17423.42,17261.32,3099.7402,0.0
8108,CPS,0.0,42.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
8109,CPS,0.0,23.0,12.0,0.0,1.0,0.0,0.0,5215.568,2918.226,8053.61,2838.042,0.033
8110,CPS,0.0,19.0,12.0,0.0,1.0,0.0,0.0,815.055,3784.742,12149.87,11334.815,0.009
8111,CPS,0.0,17.0,11.0,0.0,1.0,0.0,1.0,0.0,1475.226,8121.585,8121.585,0.02
8112,CPS,0.0,39.0,12.0,0.0,0.0,0.0,0.0,17631.44,17795.81,21490.58,3859.1406,0.0
8113,CPS,0.0,25.0,12.0,0.0,0.0,0.0,0.0,18438.66,0.0,0.0,-18438.66,0.01
8114,CPS,0.0,36.0,16.0,0.0,0.0,1.0,0.0,21653.82,23021.76,20441.39,-1212.4297,0.0
8115,CPS,0.0,44.0,12.0,0.0,1.0,1.0,0.0,66.61507,0.0,0.0,-66.61507,0.003
8116,CPS,0.0,48.0,12.0,0.0,0.0,1.0,0.0,25862.32,20243.18,23037.76,-2824.5605,0.0
8117,CPS,0.0,26.0,14.0,0.0,0.0,1.0,0.0,4041.967,6258.968,18841.01,14799.043,0.001
8118,CPS,0.0,49.0,12.0,0.0,0.0,1.0,0.0,24584.88,25243.55,25564.67,979.78906,0.0
8119,CPS,0.0,19.0,10.0,0.0,0.0,0.0,1.0,6314.717,5209.839,21763.96,15449.244,0.003
8120,CPS,0.0,36.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003
8121,CPS,0.0,49.0,12.0,0.0,0.0,1.0,0.0,18348.53,17455.65,16354.0,-1994.5293,0.0
8122,CPS,0.0,21.0,14.0,0.0,0.0,0.0,0.0,1032.534,1980.097,13779.8,12747.266,0.002
8123,CPS,0.0,54.0,17.0,0.0,0.0,1.0,0.0,10458.57,11483.13,14292.57,3834.0,0.0
8124,CPS,0.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009
8125,CPS,0.0,18.0,12.0,0.0,0.0,0.0,0.0,6692.855,10577.23,17747.5,11054.645,0.0
8126,CPS,0.0,28.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1779.183,1779.183,0.002
8127,CPS,0.0,50.0,12.0,0.0,0.0,1.0,0.0,18144.77,18605.03,25564.67,7419.9004,0.0
8128,CPS,0.0,24.0,12.0,0.0,0.0,0.0,0.0,192.0081,2404.403,8294.479,8102.47,0.012
8129,CPS,0.0,39.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
8130,CPS,0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,597.9677,2878.611,2878.611,0.004
8131,CPS,0.0,37.0,11.0,0.0,0.0,1.0,1.0,15536.99,15935.66,25564.67,10027.68,0.0
8132,CPS,0.0,17.0,11.0,0.0,0.0,0.0,1.0,1275.483,6165.871,4412.492,3137.0093,0.001
8133,CPS,0.0,23.0,10.0,0.0,0.0,0.0,1.0,1116.782,1303.355,2232.845,1116.063,0.055
8134,CPS,0.0,21.0,12.0,0.0,0.0,1.0,0.0,11165.86,13606.45,20318.74,9152.88,0.0
8135,CPS,0.0,40.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
8136,CPS,0.0,23.0,11.0,0.0,1.0,1.0,1.0,8946.012,469.0645,4776.012,-4169.9995,0.03
8137,CPS,0.0,35.0,14.0,0.0,0.0,1.0,0.0,25862.32,16823.66,12059.73,-13802.59,0.0
8138,CPS,0.0,42.0,8.0,0.0,1.0,1.0,1.0,11538.12,2638.935,25564.67,14026.55,0.002
8139,CPS,0.0,23.0,16.0,0.0,0.0,0.0,0.0,3804.896,7342.113,17765.23,13960.334,0.0
8140,CPS,0.0,25.0,16.0,0.0,0.0,0.0,0.0,4559.214,8258.758,14325.08,9765.866,0.0
8141,CPS,0.0,22.0,14.0,0.0,0.0,0.0,0.0,2613.662,8190.726,16142.69,13529.028,0.001
8142,CPS,0.0,23.0,16.0,0.0,0.0,1.0,0.0,3089.764,9535.258,19671.5,16581.736,0.0
8143,CPS,0.0,17.0,11.0,0.0,0.0,0.0,1.0,864.0367,5669.952,1579.69,715.65326,0.002
8144,CPS,0.0,53.0,12.0,0.0,1.0,1.0,0.0,0.0,14637.68,21533.43,21533.43,0.0
8145,CPS,0.0,51.0,12.0,0.0,0.0,1.0,0.0,18597.36,21127.6,21313.25,2715.8906,0.0
8146,CPS,0.0,16.0,9.0,0.0,0.0,0.0,1.0,0.0,680.3226,0.0,0.0,0.004
8147,CPS,0.0,46.0,2.0,0.0,1.0,1.0,1.0,24194.99,25243.55,24602.67,407.6797,0.0
8148,CPS,0.0,48.0,8.0,0.0,0.0,1.0,1.0,24216.54,25243.55,25121.35,904.81055,0.0
8149,CPS,0.0,19.0,13.0,0.0,0.0,0.0,0.0,3420.88,4153.548,6250.783,2829.9033,0.001
8150,CPS,0.0,24.0,12.0,0.0,0.0,1.0,0.0,5043.153,2015.903,4292.796,-750.35693,0.002
8151,CPS,0.0,18.0,11.0,0.0,0.0,0.0,1.0,321.3198,0.0,7722.599,7401.2793,0.009
8152,CPS,0.0,31.0,17.0,0.0,0.0,1.0,0.0,0.0,10.74194,0.0,0.0,0.0
8153,CPS,0.0,26.0,12.0,0.0,0.0,1.0,0.0,16904.55,9993.581,25564.67,8660.119,0.0
8154,CPS,0.0,49.0,8.0,0.0,0.0,1.0,1.0,25862.32,11968.31,25564.67,-297.6504,0.0
8155,CPS,0.0,16.0,9.0,0.0,0.0,0.0,1.0,2539.21,4579.645,0.0,-2539.21,0.001
8156,CPS,0.0,51.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,215.7481,-25646.572,0.0
8157,CPS,0.0,34.0,10.0,0.0,0.0,1.0,1.0,20544.87,2454.532,17839.12,-2705.75,0.001
8158,CPS,0.0,33.0,12.0,0.0,0.0,1.0,0.0,19808.19,20946.77,25564.67,5756.4805,0.0
8159,CPS,0.0,28.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
8160,CPS,0.0,47.0,12.0,0.0,0.0,1.0,0.0,18550.34,20590.5,25564.67,7014.33,0.0
8161,CPS,0.0,34.0,16.0,0.0,0.0,1.0,0.0,15411.59,16034.13,19637.51,4225.92,0.0
8162,CPS,0.0,35.0,12.0,0.0,0.0,1.0,0.0,17905.74,23845.31,25564.67,7658.9297,0.0
8163,CPS,0.0,50.0,9.0,0.0,0.0,1.0,1.0,15846.55,21279.77,25564.67,9718.12,0.0
8164,CPS,0.0,36.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,-297.6504,0.0
8165,CPS,0.0,47.0,12.0,0.0,0.0,1.0,0.0,18379.88,22285.94,25564.67,7184.789,0.0
8166,CPS,0.0,52.0,13.0,0.0,0.0,1.0,0.0,25862.32,16687.6,25564.67,-297.6504,0.0
8167,CPS,0.0,52.0,12.0,0.0,0.0,1.0,0.0,24081.35,24067.31,25406.55,1325.2012,0.0
8168,CPS,0.0,39.0,12.0,0.0,0.0,1.0,0.0,10027.53,8665.161,7557.094,-2470.436,0.0
8169,CPS,0.0,18.0,12.0,0.0,0.0,0.0,0.0,1236.297,5551.79,2849.057,1612.7599,0.001
8170,CPS,0.0,51.0,15.0,0.0,0.0,1.0,0.0,18374.0,19817.08,21729.97,3355.9707,0.0
8171,CPS,0.0,40.0,12.0,0.0,1.0,1.0,0.0,25793.75,20230.65,10552.45,-15241.3,0.0
8172,CPS,0.0,38.0,9.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,-297.6504,0.0
8173,CPS,0.0,18.0,9.0,0.0,1.0,0.0,1.0,188.0896,662.4194,1155.582,967.49243,0.06
8174,CPS,0.0,42.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,13705.91,13705.91,0.023
8175,CPS,0.0,16.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,4382.937,4382.937,0.005
8176,CPS,0.0,18.0,12.0,0.0,0.0,0.0,0.0,3475.739,660.629,0.0,-3475.739,0.002
8177,CPS,0.0,25.0,12.0,0.0,0.0,0.0,0.0,1114.823,10920.97,10688.4,9573.577,0.002
8178,CPS,0.0,26.0,14.0,0.0,0.0,1.0,0.0,22237.68,19577.18,25564.67,3326.9902,0.0
8179,CPS,0.0,27.0,13.0,0.0,0.0,1.0,0.0,462.387,12850.94,25564.67,25102.283,0.0
8180,CPS,0.0,51.0,8.0,0.0,0.0,1.0,1.0,16504.86,15081.68,24203.68,7698.8203,0.0
